b (mm),h (mm),r0 (mm),t (mm),R (%),fy (MPa),fc (MPa),L (mm),e1 (mm),e2 (mm),Nexp (kN),r0/h,b/t,Ac (mm^2),As (mm^2),Re (mm),te (mm),ke,xi,sigma_re (MPa),lambda,lambda_bar,e/h,e1/e2,e_bar
120.4,120.4,0,3.82,0,430.6,139.42,600,30,30,1401,0,31.51832461,12714.8176,1722.9728,63.61801744,4.173511668,0.333333333,0.418520981,9.416169594,17.22817466,0.267617196,0.249169435,1,1.488996843
120.4,120.4,0,3.82,0,430.6,139.42,600,50,50,1052,0,31.51832461,12714.8176,1722.9728,63.61801744,4.173511668,0.333333333,0.418520981,9.416169594,17.22817466,0.267617196,0.415282392,1,2.481661405
120.4,120.4,0,3.82,0,430.6,139.42,1200,30,30,1212,0,31.51832461,12714.8176,1722.9728,63.61801744,4.173511668,0.333333333,0.418520981,9.416169594,34.45634931,0.535234393,0.249169435,1,1.488996843
120.6,120.6,0,5.88,0,460.3,139.42,360,0,0,3089,0,20.51020408,11846.1456,2559.9168,61.40639427,6.310605682,0.333333333,0.71345187,15.7680202,10.2913217,0.151840167,0,0,0
120.6,120.6,0,5.88,0,460.3,139.42,360,0,0,3003,0,20.51020408,11846.1456,2559.9168,61.40639427,6.310605682,0.333333333,0.71345187,15.7680202,10.2913217,0.151840167,0,0,0
120.6,120.6,0,5.88,0,460.3,139.42,600,30,30,1752,0,20.51020408,11846.1456,2559.9168,61.40639427,6.310605682,0.333333333,0.71345187,15.7680202,17.15220283,0.253066945,0.248756219,1,1.47834526
120.6,120.6,0,5.88,0,460.3,139.42,600,50,50,1317,0,20.51020408,11846.1456,2559.9168,61.40639427,6.310605682,0.333333333,0.71345187,15.7680202,17.15220283,0.253066945,0.414593698,1,2.463908767
120.6,120.6,0,5.88,0,460.3,139.42,1200,30,30,1468,0,20.51020408,11846.1456,2559.9168,61.40639427,6.310605682,0.333333333,0.71345187,15.7680202,34.30440565,0.506133889,0.248756219,1,1.47834526
240,240,0,1.89,0,389,40.49,720,50,50,1794,0,126.984127,55799.8884,1785.8232,133.2728634,2.115841071,0.333333333,0.307472978,2.058589061,10.39101579,0.13789181,0.208333333,1,1.249689922
240,240,0,1.46,0,424.7,40.49,720,50,50,1420,0,164.3835616,56206.9264,1384.5472,133.7580665,1.637411325,0.333333333,0.258376144,1.733001003,10.39153564,0.14213543,0.208333333,1,1.249814965
240,240,0,1.89,0,389,40.49,720,25,25,2856,0,126.984127,55799.8884,1785.8232,133.2728634,2.115841071,0.333333333,0.307472978,2.058589061,10.39101579,0.13789181,0.104166667,1,0.624844961
240,240,0,1.89,0,389,40.49,720,50,50,2246,0,126.984127,55799.8884,1785.8232,133.2728634,2.115841071,0.333333333,0.307472978,2.058589061,10.39101579,0.13789181,0.208333333,1,1.249689922
240,240,0,1.89,0,389,40.49,720,75,75,1724,0,126.984127,55799.8884,1785.8232,133.2728634,2.115841071,0.333333333,0.307472978,2.058589061,10.39101579,0.13789181,0.3125,1,1.874534883
240,240,0,1.46,0,424.7,40.49,720,50,50,2023,0,164.3835616,56206.9264,1384.5472,133.7580665,1.637411325,0.333333333,0.258376144,1.733001003,10.39153564,0.14213543,0.208333333,1,1.249814965
240,240,0,1.89,0,389,40.49,720,50,50,2405,0,126.984127,55799.8884,1785.8232,133.2728634,2.115841071,0.333333333,0.307472978,2.058589061,10.39101579,0.13789181,0.208333333,1,1.249689922
240,240,0,1.46,0,424.7,40.49,720,50,50,2088,0,164.3835616,56206.9264,1384.5472,133.7580665,1.637411325,0.333333333,0.258376144,1.733001003,10.39153564,0.14213543,0.208333333,1,1.249814965
200,200,0,4,0,298,23.89,1600,40,40,1222,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.2,1,1.19808
200,200,0,4,0,298,23.89,1600,40,40,1186.5,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.2,1,1.19808
200,200,0,4,0,298,23.89,1600,40,40,1145,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.2,1,1.19808
200,200,0,4,0,298,23.89,1600,40,40,1206,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.2,1,1.19808
200,200,0,4,0,298,23.89,1600,40,40,1177,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.2,1,1.19808
200,200,0,4,0,298,23.89,1600,80,80,804,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.4,1,2.39616
200,200,0,4,0,298,23.89,1600,80,80,811,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.4,1,2.39616
200,200,0,4,0,298,23.89,1600,80,80,808,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.4,1,2.39616
200,200,0,4,0,298,23.89,800,40,40,1263,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,13.8453169,0.142960322,0.2,1,1.19808
200,200,0,4,0,298,23.89,1200,40,40,1213.5,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,20.76797535,0.214440484,0.2,1,1.19808
200,200,0,4,0,298,23.89,2000,40,40,1161,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,34.61329224,0.357400806,0.2,1,1.19808
200,200,0,4,0,298,23.89,1600,60,60,956,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.3,1,1.79712
200,200,0,4,0,298,23.89,1600,80,80,814,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.4,1,2.39616
200,200,0,4,0,298,23.89,1600,100,100,708.5,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.5,1,2.9952
200,200,0,4,0,298,23.89,1600,120,120,645,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.6,1,3.59424
200,200,0,4,0,298,23.89,1600,40,40,1229,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.2,1,1.19808
200,200,0,3,0,301,23.89,1600,40,40,1002,0,66.66666667,37636,2328,109.4527792,3.334349009,0.333333333,0.779345195,3.056535914,27.70033935,0.294716756,0.2,1,1.19892
200,200,0,4,0,298,23.89,1600,40,40,1042,0,50,36864,3072,108.3244,4.423210198,0.333333333,1.039486536,4.056077973,27.6906338,0.285920645,0.2,1,1.19808
100,100,0,4,0,438,55.06,4010,0,0,4401,0,25,8464,1472,51.90544169,4.332686208,0.333333333,1.383470996,12.18701095,138.4652477,1.719917561,0,0,0
100,100,0,4,0,438,55.06,4010,0,0,5035,0,25,8464,1472,51.90544169,4.332686208,0.333333333,1.383470996,12.18701095,138.4652477,1.719917561,0,0,0
100,100,0,4,0,438,55.06,4010,38,38,4130,0,25,8464,1472,51.90544169,4.332686208,0.333333333,1.383470996,12.18701095,138.4652477,1.719917561,0.38,1,2.265408
100,100,0,4,0,438,55.06,4010,76,76,3504,0,25,8464,1472,51.90544169,4.332686208,0.333333333,1.383470996,12.18701095,138.4652477,1.719917561,0.76,1,4.530816
100,100,0,4,0,438,55.06,4010,114,114,3081,0,25,8464,1472,51.90544169,4.332686208,0.333333333,1.383470996,12.18701095,138.4652477,1.719917561,1.14,1,6.796224
100,100,0,4,0,438,55.06,4010,76,76,3800,0,25,8464,1472,51.90544169,4.332686208,0.333333333,1.383470996,12.18701095,138.4652477,1.719917561,0.76,1,4.530816
152,152,0,12.5,0,554,64.78,400,0,0,5684,0,12.16,16129,6350,71.65207711,12.93685793,0.333333333,3.366937885,33.34176102,8.991909601,0.119385478,0,0,0
220.3,220.3,0,10.2,0,498.6,44.39,3000,0,0,5442,0,21.59803922,39960.01,8155.92,112.7814978,10.9754261,0.333333333,2.292527205,16.17389248,46.97073171,0.585755365,0,0,0
154.9,154.9,0,10.1,0,498.6,44.39,3000,0,0,2544,0,15.33663366,18144.09,5441.88,75.9963369,10.65034466,0.333333333,3.368843983,23.29174477,66.51749921,0.822148831,0,0,0
110.5,110.5,0,10.1,0,498.6,44.39,3000,0,0,1046,0,10.94059406,8154.09,3648.12,50.94631939,10.34609549,0.333333333,5.025285543,33.75162505,92.46321513,1.143064709,0,0,0
220.2,220.2,0,10.2,0,551.2,44.39,3000,0,0,5477,0,21.58823529,39920.04,8151.84,112.7250788,10.97518253,0.333333333,2.535646708,17.88871555,46.99187803,0.607153473,0,0,0
155.2,155.2,0,10.3,0,551.2,44.39,3000,0,0,2640,0,15.06796117,18117.16,5545.52,75.93991795,10.84755222,0.333333333,3.800810525,26.24518148,66.36825656,0.852968293,0,0,0
109.4,109.4,0,10,0,551.2,44.39,3000,0,0,1572,0,10.94,7992.36,3576,50.43854877,10.24360145,0.333333333,5.555799143,37.31453591,93.39274305,1.204279545,0,0,0
200,200,0,2.98,0,484,24.35,1000,40,40,1331.9,0,67.11409396,37651.5216,2312.9568,109.4753468,3.312456498,0.333333333,1.221044201,4.881552459,17.31281572,0.20787678,0.2,1,1.198934352
200,200,0,2.96,0,484,24.35,1000,40,40,1090,0,67.56756757,37667.0464,2297.9072,109.4979144,3.290559468,0.333333333,1.212599305,4.848283463,17.31291864,0.20793195,0.2,1,1.198948608
200,200,0,2.97,0,484,24.35,1000,40,40,943.3,0,67.34006734,37659.2836,2305.4328,109.4866306,3.301508548,0.333333333,1.216821318,4.864917079,17.31286727,0.2079043,0.2,1,1.198941492
200,200,0,2.97,0,484,24.35,1000,40,40,1128.1,0,67.34006734,37659.2836,2305.4328,109.4866306,3.301508548,0.333333333,1.216821318,4.864917079,17.31286727,0.2079043,0.2,1,1.198941492
200,200,0,3.01,0,484,24.35,1000,40,40,1197.5,0,66.44518272,37628.2404,2335.5192,109.4414954,3.345293569,0.333333333,1.233718076,4.931469188,17.31266002,0.207794988,0.2,1,1.198912788
200,200,0,3,0,484,24.35,1000,20,20,1256.3,0,66.66666667,37636,2328,109.4527792,3.334349009,0.333333333,1.22949258,4.914828513,17.31271209,0.207822125,0.1,1,0.59946
200,200,0,2.99,0,484,24.35,1000,60,60,850.5,0,66.88963211,37643.7604,2320.4792,109.464063,3.323403318,0.333333333,1.225267955,4.898189604,17.31276399,0.207849389,0.3,1,1.798390782
250,250,0,7.95,0,458.78,49.73,1000,0,0,2430,0,31.44654088,54802.81,7444.38,132.0767815,8.685059784,0.333333333,1.253175005,10.05609939,13.82835376,0.174311148,0,0,0
250,250,0,10.81,0,445.27,49.73,1000,0,0,2800,0,23.12673451,52157.4244,9875.1512,128.8496171,11.669357,0.333333333,1.695245472,13.4420645,13.80449464,0.168779146,0,0,0
250,250,0,13.86,0,450.38,49.73,1000,0,0,2970,0,18.03751804,49408.3984,12323.2032,125.4080606,14.76960906,0.333333333,2.258829604,17.68077877,13.77096511,0.166698113,0,0,0
100,100,0,4.5,0,313.22,31.85,300,0,0,803.02,0,22.22222222,8281,1638,51.3412521,4.848744881,0.333333333,1.945230907,9.860322252,10.35013043,0.106002371,0,0,0
100,100,0,4.5,0,313.22,31.85,300,0,0,797.73,0,22.22222222,8281,1638,51.3412521,4.848744881,0.333333333,1.945230907,9.860322252,10.35013043,0.106002371,0,0,0
100,100,0,4.5,0,313.22,31.85,300,0,0,1002.6,0,22.22222222,8281,1638,51.3412521,4.848744881,0.333333333,1.945230907,9.860322252,10.35013043,0.106002371,0,0,0
100,100,0,4.5,0,313.22,31.85,300,0,0,953.87,0,22.22222222,8281,1638,51.3412521,4.848744881,0.333333333,1.945230907,9.860322252,10.35013043,0.106002371,0,0,0
100,100,0,4.5,0,313.22,31.85,300,0,0,1093.48,0,22.22222222,8281,1638,51.3412521,4.848744881,0.333333333,1.945230907,9.860322252,10.35013043,0.106002371,0,0,0
100,100,0,4.5,0,313.22,31.85,300,0,0,1100.69,0,22.22222222,8281,1638,51.3412521,4.848744881,0.333333333,1.945230907,9.860322252,10.35013043,0.106002371,0,0,0
100,100,0,4.5,0,313.22,31.85,300,0,0,1309.79,0,22.22222222,8281,1638,51.3412521,4.848744881,0.333333333,1.945230907,9.860322252,10.35013043,0.106002371,0,0,0
100,100,0,4.5,0,313.22,31.85,300,0,0,1287.33,0,22.22222222,8281,1638,51.3412521,4.848744881,0.333333333,1.945230907,9.860322252,10.35013043,0.106002371,0,0,0
160,160,0,6,0,342.5,45.33,1250,50,50,1095,0,26.66666667,21904,3552,83.50005837,6.516031656,0.333333333,1.225249074,8.909138851,26.98707101,0.304475297,0.3125,1,1.864453125
160,160,0,6,0,342.5,45.33,1250,50,50,970,0,26.66666667,21904,3552,83.50005837,6.516031656,0.333333333,1.225249074,8.909138851,26.98707101,0.304475297,0.3125,1,1.864453125
160,160,0,6,0,342.5,45.33,1250,25,25,1105,0,26.66666667,21904,3552,83.50005837,6.516031656,0.333333333,1.225249074,8.909138851,26.98707101,0.304475297,0.15625,1,0.932226562
160,160,0,6,0,342.5,45.33,1250,50,50,805,0,26.66666667,21904,3552,83.50005837,6.516031656,0.333333333,1.225249074,8.909138851,26.98707101,0.304475297,0.3125,1,1.864453125
160,160,0,6,100,342.5,44.39,1250,25,25,1420,0,26.66666667,21904,3552,83.50005837,6.516031656,0.333333333,1.251194876,8.909138851,26.98707101,0.303371535,0.15625,1,0.932226562
160,160,0,6,100,342.5,44.39,1250,50,50,1025,0,26.66666667,21904,3552,83.50005837,6.516031656,0.333333333,1.251194876,8.909138851,26.98707101,0.303371535,0.3125,1,1.864453125
160,160,0,6,100,342.5,44.39,1250,50,50,927,0,26.66666667,21904,3552,83.50005837,6.516031656,0.333333333,1.251194876,8.909138851,26.98707101,0.303371535,0.3125,1,1.864453125
160,160,0,6,100,342.5,44.39,1250,25,25,1110,0,26.66666667,21904,3552,83.50005837,6.516031656,0.333333333,1.251194876,8.909138851,26.98707101,0.303371535,0.15625,1,0.932226562
160,160,0,6,100,342.5,44.39,1250,50,50,760,0,26.66666667,21904,3552,83.50005837,6.516031656,0.333333333,1.251194876,8.909138851,26.98707101,0.303371535,0.3125,1,1.864453125
230,230,0,4.5,0,369,51.53,1150,0,0,3000,0,51.11111111,48841,3978,124.685898,4.978321767,0.333333333,0.583238864,4.911009082,17.30724249,0.219190192,0,0,0
230,230,0,4.5,100,369,53.98,1150,0,0,3150,0,51.11111111,48841,3978,124.685898,4.978321767,0.333333333,0.556767296,4.911009082,17.30724249,0.221516688,0,0,0
230,230,0,4.5,100,369,53.98,1150,0,0,3200,0,51.11111111,48841,3978,124.685898,4.978321767,0.333333333,0.556767296,4.911009082,17.30724249,0.221516688,0,0,0
230,230,0,5,100,359,53.98,1150,0,0,3600,0,46,48400,4400,124.1217084,5.519187908,0.333333333,0.604601031,5.32109031,17.30412934,0.217542893,0,0,0
230,230,0,4.5,100,369,53.98,1610,0,0,2950,0,51.11111111,48841,3978,124.685898,4.978321767,0.333333333,0.556767296,4.911009082,24.23013949,0.310123363,0,0,0
140,140,70,2,0,255,32.65,500,0,0,1604,0.5,70,14526.72443,1324.920428,68,3.033339148,1,0.712326486,11.37502181,14.49659983,0.171937532,0,0,0
187.6,187.6,93.8,2,0,250,32.65,500,0,0,1710,0.5,93.8,26474.95527,1787.440807,91.8,3.048300353,1,0.516955615,8.301471549,10.78012697,0.13107382,0,0,0
187.6,187.6,93.8,2,0,250,32.65,500,0,0,1817,0.5,93.8,26474.95527,1787.440807,91.8,3.048300353,1,0.516955615,8.301471549,10.78012697,0.13107382,0,0,0
187.6,187.6,93.8,2,0,250,32.65,500,0,0,1959,0.5,93.8,26474.95527,1787.440807,91.8,3.048300353,1,0.516955615,8.301471549,10.78012697,0.13107382,0,0,0
187.6,187.6,93.8,2,0,250,32.65,500,0,0,1855,0.5,93.8,26474.95527,1787.440807,91.8,3.048300353,1,0.516955615,8.301471549,10.78012697,0.13107382,0,0,0
187.6,187.6,93.8,2,0,250,32.65,500,0,0,1925,0.5,93.8,26474.95527,1787.440807,91.8,3.048300353,1,0.516955615,8.301471549,10.78012697,0.13107382,0,0,0
187.6,187.6,93.8,2,0,250,32.65,500,0,0,2024,0.5,93.8,26474.95527,1787.440807,91.8,3.048300353,1,0.516955615,8.301471549,10.78012697,0.13107382,0,0,0
187.6,187.6,93.8,2,0,250,32.65,500,0,0,1938,0.5,93.8,26474.95527,1787.440807,91.8,3.048300353,1,0.516955615,8.301471549,10.78012697,0.13107382,0,0,0
187.6,187.6,93.8,2,0,250,32.65,500,0,0,2049,0.5,93.8,26474.95527,1787.440807,91.8,3.048300353,1,0.516955615,8.301471549,10.78012697,0.13107382,0,0,0
187.6,187.6,93.8,2,0,250,32.65,500,0,0,2109,0.5,93.8,26474.95527,1787.440807,91.8,3.048300353,1,0.516955615,8.301471549,10.78012697,0.13107382,0,0,0
187.6,187.6,93.8,2,0,250,42.49,500,0,0,2122,0.5,93.8,26474.95527,1787.440807,91.8,3.048300353,1,0.397237016,8.301471549,10.78012697,0.139027384,0,0,0
187.6,187.6,93.8,2,0,250,50.63,500,0,0,2161,0.5,93.8,26474.95527,1787.440807,91.8,3.048300353,1,0.333371535,8.301471549,10.78012697,0.144984146,0,0,0
187.6,187.6,93.8,3,0,255,32.65,500,0,0,1927,0.5,62.53333333,25901.30046,2654.585988,90.8,4.53950369,1,0.800446339,12.74860618,10.83595543,0.127103546,0,0,0
187.6,187.6,93.8,4,0,246,32.65,500,0,0,2045,0.5,46.9,25333.92882,3504.014355,89.8,6.009197944,1,1.042114052,16.46172265,10.88933924,0.123033328,0,0,0
129,129,64.5,3,0,306,53.7,387,0,0,1068,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.86344534,22.36611658,12.27816761,0.158532219,0,0,0
129,129,64.5,3,0.6,306,55.3,387,0,0,1093,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.838463197,22.36611658,12.27816761,0.159413849,0,0,0
129,129,64.5,3,0.9,306,56.3,387,0,0,1118,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.823570422,22.36611658,12.27816761,0.159960961,0,0,0
129,129,64.5,3,1.2,306,58.8,387,0,0,1162,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.788554673,22.36611658,12.27816761,0.161315795,0,0,0
131,131,65.5,4,0,306,53.7,393,0,0,1280,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,1.1529071,29.53062462,12.35451784,0.154924575,0,0,0
131,131,65.5,4,0.6,306,55.3,393,0,0,1360,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,1.119549933,29.53062462,12.35451784,0.155694786,0,0,0
131,131,65.5,4,0.9,306,56.3,393,0,0,1403,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,1.099664499,29.53062462,12.35451784,0.156173457,0,0,0
131,131,65.5,4,1.2,306,58.8,393,0,0,1459,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,1.052910056,29.53062462,12.35451784,0.157361084,0,0,0
133,133,66.5,5,0,306,53.7,399,0,0,1454,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.443192184,36.56506332,12.42385457,0.152468211,0,0,0
133,133,66.5,5,0.6,306,55.3,399,0,0,1470,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.401436171,36.56506332,12.42385457,0.153152213,0,0,0
133,133,66.5,5,0.9,306,56.3,399,0,0,1518,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.376543877,36.56506332,12.42385457,0.153577763,0,0,0
133,133,66.5,5,1.2,306,58.8,399,0,0,1569,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.318017352,36.56506332,12.42385457,0.154635076,0,0,0
129,129,64.5,3,0,306,60.9,387,0,0,1095,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.761363133,22.36611658,12.27816761,0.162439812,0,0,0
129,129,64.5,3,0.6,306,62.4,387,0,0,1128,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.743061134,22.36611658,12.27816761,0.163234985,0,0,0
129,129,64.5,3,0.9,306,64,387,0,0,1147,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.724484606,22.36611658,12.27816761,0.16407622,0,0,0
129,129,64.5,3,1.2,306,66.2,387,0,0,1192,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.700408078,22.36611658,12.27816761,0.165221409,0,0,0
131,131,65.5,4,0,306,60.9,393,0,0,1320,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,1.016602813,29.53062462,12.35451784,0.158348795,0,0,0
131,131,65.5,4,0.6,306,62.4,393,0,0,1389,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,0.992165245,29.53062462,12.35451784,0.159048835,0,0,0
131,131,65.5,4,0.9,306,64,393,0,0,1430,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,0.967361114,29.53062462,12.35451784,0.159790575,0,0,0
131,131,65.5,4,1.2,306,66.2,393,0,0,1452,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,0.935213162,29.53062462,12.35451784,0.16080219,0,0,0
133,133,66.5,5,0,306,60.9,399,0,0,1548,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.272568478,36.56506332,12.42385457,0.155515995,0,0,0
133,133,66.5,5,0.6,306,62.4,399,0,0,1581,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.241977889,36.56506332,12.42385457,0.156141202,0,0,0
133,133,66.5,5,0.9,306,64,399,0,0,1609,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.210928442,36.56506332,12.42385457,0.156804414,0,0,0
133,133,66.5,5,1.2,306,66.2,399,0,0,1661,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.170686107,36.56506332,12.42385457,0.157710176,0,0,0
129,129,64.5,3,0,306,69.7,387,0,0,1266,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.665236941,22.36611658,12.27816761,0.167016507,0,0,0
129,129,64.5,3,0.6,306,71.6,387,0,0,1287,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.647584005,22.36611658,12.27816761,0.167977562,0,0,0
129,129,64.5,3,0.9,306,74.6,387,0,0,1301,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.621541753,22.36611658,12.27816761,0.16947633,0,0,0
129,129,64.5,3,1.2,306,76.4,387,0,0,1356,0.5,43,11882.28881,1800.477977,61.5,4.495150882,1,0.606898099,22.36611658,12.27816761,0.170364857,0,0,0
131,131,65.5,4,0,306,69.7,393,0,0,1469,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,0.888251238,29.53062462,12.35451784,0.16239215,0,0,0
131,131,65.5,4,0.6,306,71.6,393,0,0,1482,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,0.864680325,29.53062462,12.35451784,0.16324546,0,0,0
131,131,65.5,4,0.9,306,74.6,393,0,0,1496,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,0.829907658,29.53062462,12.35451784,0.164579026,0,0,0
131,131,65.5,4,1.2,306,76.4,393,0,0,1542,0.5,32.75,11882.28881,2404.070932,61.5,5.935076516,1,0.81035486,29.53062462,12.35451784,0.165371211,0,0,0
133,133,66.5,5,0,306,69.7,399,0,0,1659,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.111899861,36.56506332,12.42385457,0.159136612,0,0,0
133,133,66.5,5,0.6,306,71.6,399,0,0,1673,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.082394138,36.56506332,12.42385457,0.159903566,0,0,0
133,133,66.5,5,0.9,306,74.6,399,0,0,1712,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.038866224,36.56506332,12.42385457,0.161104094,0,0,0
133,133,66.5,5,1.2,306,76.4,399,0,0,1774,0.5,26.6,11882.28881,3009.380702,61.5,7.348860765,1,1.014390318,36.56506332,12.42385457,0.161818342,0,0,0
140,140,70,6.2,0,367.3,42.3,1400,0,0,1967.3,0.5,22.58064516,12787.6644,3876.580398,63.8,9.031269832,1,2.632316623,51.99350171,41.61786848,0.520063138,0,0,0
140,140,70,6.2,0,367.3,42.3,2000,0,0,1878.2,0.5,22.58064516,12787.6644,3876.580398,63.8,9.031269832,1,2.632316623,51.99350171,59.45409782,0.74294734,0,0,0
140,140,70,6.2,0,367.3,136.6,1400,0,0,3383.2,0.5,22.58064516,12787.6644,3876.580398,63.8,9.031269832,1,0.815131721,51.99350171,41.61786848,0.620979805,0,0,0
140,140,70,6.2,0,367.3,136.6,2000,0,0,3586,0.5,22.58064516,12787.6644,3876.580398,63.8,9.031269832,1,0.815131721,51.99350171,59.45409782,0.887114007,0,0,0
168,168,84,6,0,243,39.75,588,0,0,2360,0.5,28,19113.4497,4578.371941,78,8.84089504,1,1.46433733,27.54278839,14.47348251,0.159341366,0,0,0
168,168,84,6,0,243,39.75,1008,0,0,2200,0.5,28,19113.4497,4578.371941,78,8.84089504,1,1.46433733,27.54278839,24.8116843,0.273156628,0,0,0
168,168,84,6,0,243,39.75,1344,0,0,2120,0.5,28,19113.4497,4578.371941,78,8.84089504,1,1.46433733,27.54278839,33.08224573,0.364208837,0,0,0
168,168,84,6,0,243,39.75,2016,0,0,1860,0.5,28,19113.4497,4578.371941,78,8.84089504,1,1.46433733,27.54278839,49.62336859,0.546313256,0,0,0
168,168,84,6,0,243,39.75,2688,0,0,1530,0.5,28,19113.4497,4578.371941,78,8.84089504,1,1.46433733,27.54278839,66.16449146,0.728417675,0,0,0
168,168,84,6,0,243,39.75,2016,0,0,1620,0.5,28,19113.4497,4578.371941,78,8.84089504,1,1.46433733,27.54278839,49.62336859,0.546313256,0,0,0
168,168,84,6,0,243,39.75,2016,0,0,1700,0.5,28,19113.4497,4578.371941,78,8.84089504,1,1.46433733,27.54278839,49.62336859,0.546313256,0,0,0
168,168,84,6,0,243,39.75,2016,0,0,1890,0.5,28,19113.4497,4578.371941,78,8.84089504,1,1.46433733,27.54278839,49.62336859,0.546313256,0,0,0
